"outer_fold","class","params","mean_kappa","mean_acc","class_0","class_1"
"AAML1031","1_6","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.666666666666667,0.976190476190476,1,6
"AAML1031","1_7","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.890004304778304,0.953227408142999,1,7
"AAML1031","1_8","{'C': 1000, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.839094378529502,0.938750438750439,1,8
"AAML1031","1_9","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.864708603145236,0.930769230769231,1,9
"AAML1031","2_10","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.851916003763579,0.931891025641026,2,10
"AAML1031","2_11","{'C': 1000, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.8,0.977777777777778,2,11
"AAML1031","2_12","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.9,0.95,2,12
"AAML1031","2_13","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.949275362318841,0.976190476190476,2,13
"AAML1031","2_14","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.884126984126984,0.942063492063492,2,14
"AAML1031","2_3","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.88369064043933,0.949867374005305,2,3
"AAML1031","2_4","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.882911031731401,0.971208461425853,2,4
"AAML1031","2_5","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.863178084458933,0.950082437275986,2,5
"AAML1031","2_6","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",1,1,2,6
"AAML1031","2_7","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.942201657991132,0.976602564102564,2,7
"AAML1031","2_8","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.909448818897638,0.956521739130435,2,8
"AAML1031","2_9","{'C': 0.1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.924561308197968,0.973122529644269,2,9
"AAML1031","3_10","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.686367634294346,0.894440930494061,3,10
"AAML1031","3_11","{'C': 1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.697676314716673,0.96729797979798,3,11
"AAML1031","3_12","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.866785673418011,0.939792008757526,3,12
"AAML1031","3_13","{'C': 100, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.902667768149886,0.978021978021978,3,13
"AAML1031","3_14","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.836847826486131,0.928205128205128,3,14
"AAML1031","3_4","{'C': 1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 3000}",0.941547511157019,0.978315273477812,3,4
"AAML1031","3_5","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.851030249168888,0.92855900621118,3,5
"AAML1031","3_6","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.75,0.977272727272727,3,6
"AAML1031","3_7","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.898462245417098,0.955137844611529,3,7
"AAML1031","3_8","{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.890834153688407,0.949165947656025,3,8
"AAML1031","3_9","{'C': 0.1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.902031063321386,0.951219512195122,3,9
"AAML1031","4_10","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.662195320636669,0.940093676814988,4,10
"AAML1031","4_11","{'C': 100, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.69687158298659,0.963972773463714,4,11
"AAML1031","4_12","{'C': 1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.894584008111857,0.983333333333333,4,12
"AAML1031","4_13","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.883977900552486,0.989417989417989,4,13
"AAML1031","4_14","{'C': 100, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.790643567984742,0.943006671267541,4,14
"AAML1031","4_5","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.701812744035461,0.924324763595451,4,5
"AAML1031","4_6","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.75,0.992424242424242,4,6
"AAML1031","4_7","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.926481353059023,0.978192007797271,4,7
"AAML1031","4_8","{'C': 1000, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.863855123488084,0.961447700380572,4,8
"AAML1031","4_9","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.910939477716341,0.973076923076923,4,9
"AAML1031","5_10","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.654093281148076,0.9125,5,10
"AAML1031","5_11","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.554617190556932,0.888504611330698,5,11
"AAML1031","5_12","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.814574625390857,0.942094677038054,5,12
"AAML1031","5_13","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.866520986409785,0.951554730983302,5,13
"AAML1031","5_14","{'C': 1000, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.782640175945832,0.954445430346051,5,14
"AAML1031","5_6","{'C': 1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 2000}",0.666666666666667,0.916666666666667,5,6
"AAML1031","5_7","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.852476857389619,0.945472868217054,5,7
"AAML1031","5_8","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.758039121660772,0.921665589312648,5,8
"AAML1031","5_9","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.851106500966277,0.9202304737516,5,9
"AAML1031","6_10","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",1,1,6,10
"AAML1031","6_11","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.75,0.875,6,11
"AAML1031","6_12","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",1,1,6,12
"AAML1031","6_13","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.931818181818182,0.972222222222222,6,13
"AAML1031","6_14","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.738805970149254,0.911764705882353,6,14
"AAML1031","6_7","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 3000}",0.75,0.9375,6,7
"AAML1031","6_8","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.75,0.95,6,8
"AAML1031","6_9","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.666666666666667,0.888888888888889,6,9
"AAML1031","7_10","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.731203185740021,0.898425925925926,7,10
"AAML1031","7_11","{'C': 0.1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.736557433597792,0.963888888888889,7,11
"AAML1031","7_12","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.9122352031468,0.965575396825397,7,12
"AAML1031","7_13","{'C': 100, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.911415938096674,0.969894688644689,7,13
"AAML1031","7_14","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.867329553017597,0.947542735042735,7,14
"AAML1031","7_8","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.908161257743948,0.953354978354978,7,8
"AAML1031","7_9","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.935218508997429,0.967857142857143,7,9
"AAML1031","8_10","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.655008346192904,0.820769230769231,8,10
"AAML1031","8_11","{'C': 1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.264516129032258,0.830963995354239,8,11
"AAML1031","8_12","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.45135934878466,0.576777493606138,8,12
"AAML1031","8_13","{'C': 10, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 2000}",0.782452169185172,0.908859840232389,8,13
"AAML1031","8_14","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.888508891928865,0.955092592592593,8,14
"AAML1031","8_9","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.868498258352549,0.931042007637752,8,9
"AAML1031","9_10","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.636589345250763,0.827421171171171,9,10
"AAML1031","9_11","{'C': 0.1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.75,0.984375,9,11
"AAML1031","9_12","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.834586466165414,0.909090909090909,9,12
"AAML1031","9_13","{'C': 1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.850755287009063,0.931578947368421,9,13
"AAML1031","9_14","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.82,0.905555555555556,9,14
"BEATAML1.0-COHORT","0_1","{'C': 1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",0.424596392042316,0.774856799704361,0,1
"BEATAML1.0-COHORT","0_10","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.82188521754008,0.957740459288447,0,10
"BEATAML1.0-COHORT","0_11","{'C': 1000, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.530734772311172,0.929241980758591,0,11
"BEATAML1.0-COHORT","0_12","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.596719972107338,0.870044423661445,0,12
"BEATAML1.0-COHORT","0_13","{'C': 1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.8690921975744,0.966677807486631,0,13
"BEATAML1.0-COHORT","0_14","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.75383218146376,0.940012671735361,0,14
"BEATAML1.0-COHORT","0_2","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.904691296480928,0.9546839569161,0,2
"BEATAML1.0-COHORT","0_3","{'C': 10, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.991322777409297,0.995892644626822,0,3
"BEATAML1.0-COHORT","0_4","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 3000}",0.977858501989275,0.992593663646295,0,4
"BEATAML1.0-COHORT","0_5","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.473672711383002,0.822638146167558,0,5
"BEATAML1.0-COHORT","0_6","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.787044817927171,0.972837837837838,0,6
"BEATAML1.0-COHORT","0_7","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.971542031957111,0.986960542202554,0,7
"BEATAML1.0-COHORT","0_8","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.83139600637421,0.9210407239819,0,8
"BEATAML1.0-COHORT","0_9","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.976720647773279,0.989130434782609,0,9
"BEATAML1.0-COHORT","10_11","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'probability': True, 'n_genes': 2000}",0.568660678906353,0.798546445605269,10,11
"BEATAML1.0-COHORT","10_12","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.972704714640198,0.988636363636364,10,12
"BEATAML1.0-COHORT","10_13","{'C': 10, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",1,1,10,13
"BEATAML1.0-COHORT","10_14","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.95190380761523,0.979166666666667,10,14
"BEATAML1.0-COHORT","11_12","{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.68264367816092,0.65359126984127,11,12
"BEATAML1.0-COHORT","11_13","{'C': 100, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.868699121246428,0.945731445731446,11,13
"BEATAML1.0-COHORT","11_14","{'C': 1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.899420247490987,0.978846153846154,11,14
"BEATAML1.0-COHORT","12_13","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.794600193343461,0.815530303030303,12,13
"BEATAML1.0-COHORT","12_14","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.981851512373969,0.990909090909091,12,14
"BEATAML1.0-COHORT","13_14","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.979099678456592,0.990384615384615,13,14
"BEATAML1.0-COHORT","1_10","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.930856553147575,0.995024875621891,1,10
"BEATAML1.0-COHORT","1_11","{'C': 100, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.580300336826347,0.949168797953964,1,11
"BEATAML1.0-COHORT","1_12","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.956217162872154,0.98,1,12
"BEATAML1.0-COHORT","1_13","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.944615384615385,0.972222222222222,1,13
"BEATAML1.0-COHORT","1_14","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.94263716030778,0.977960354720918,1,14
"BEATAML1.0-COHORT","1_2","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.951114266538887,0.983564814814815,1,2
"BEATAML1.0-COHORT","1_3","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.992268041237113,0.99780701754386,1,3
"BEATAML1.0-COHORT","1_4","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.969826271869875,0.987817644277406,1,4
"BEATAML1.0-COHORT","1_5","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.494870602683368,0.768671383647799,1,5
"BEATAML1.0-COHORT","1_6","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'probability': True, 'n_genes': 2000}",0.666666666666667,0.976190476190476,1,6
"BEATAML1.0-COHORT","1_7","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.984848484848485,0.995614035087719,1,7
"BEATAML1.0-COHORT","1_8","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.906620654169956,0.967543436293436,1,8
"BEATAML1.0-COHORT","1_9","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.98111281265952,0.990990990990991,1,9
"BEATAML1.0-COHORT","2_10","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 1000}",1,1,2,10
"BEATAML1.0-COHORT","2_11","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 3000}",0.833333333333333,0.981481481481482,2,11
"BEATAML1.0-COHORT","2_12","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",1,1,2,12
"BEATAML1.0-COHORT","2_13","{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",1,1,2,13
"BEATAML1.0-COHORT","2_14","{'C': 10, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.985714285714286,0.992857142857143,2,14
"BEATAML1.0-COHORT","2_3","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.99789029535865,0.999007936507937,2,3
"BEATAML1.0-COHORT","2_4","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.997820731476218,0.998964803312629,2,4
"BEATAML1.0-COHORT","2_5","{'C': 10, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.937735203557988,0.976111111111111,2,5
"BEATAML1.0-COHORT","2_6","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.99236641221374,0.9975,2,6
"BEATAML1.0-COHORT","2_7","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.99811497736169,0.999202551834131,2,7
"BEATAML1.0-COHORT","2_8","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",1,1,2,8
"BEATAML1.0-COHORT","2_9","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",1,1,2,9
"BEATAML1.0-COHORT","3_10","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.974523378409524,0.993652927120669,3,10
"BEATAML1.0-COHORT","3_11","{'C': 1000, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 2000}",0.92832829585105,0.985792888231913,3,11
"BEATAML1.0-COHORT","3_12","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.992147806004619,0.998319327731092,3,12
"BEATAML1.0-COHORT","3_13","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.994357114066909,0.998511904761905,3,13
"BEATAML1.0-COHORT","3_14","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.922743682910256,0.989192427510185,3,14
"BEATAML1.0-COHORT","3_4","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.996025565729748,0.998082490709532,3,4
"BEATAML1.0-COHORT","3_5","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.975961538461539,0.9975,3,5
"BEATAML1.0-COHORT","3_6","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.985874867108432,0.996558853935903,3,6
"BEATAML1.0-COHORT","3_7","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.994146851828615,0.997130775145034,3,7
"BEATAML1.0-COHORT","3_8","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.993501834674052,0.997045326360047,3,8
"BEATAML1.0-COHORT","3_9","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",1,1,3,9
"BEATAML1.0-COHORT","4_10","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.94593199994318,0.984310134310134,4,10
"BEATAML1.0-COHORT","4_11","{'C': 100, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.837837837837838,0.991228070175439,4,11
"BEATAML1.0-COHORT","4_12","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.994982896237172,0.997727272727273,4,12
"BEATAML1.0-COHORT","4_13","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",1,1,4,13
"BEATAML1.0-COHORT","4_14","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",0.954124262629301,0.992898550724638,4,14
"BEATAML1.0-COHORT","4_5","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.816363690370106,0.979212582648768,4,5
"BEATAML1.0-COHORT","4_6","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.792925253768071,0.992200263504611,4,6
"BEATAML1.0-COHORT","4_7","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.994836268032144,0.997537388553351,4,7
"BEATAML1.0-COHORT","4_8","{'C': 1, 'class_weight': None, 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.988777251840127,0.997830817353461,4,8
"BEATAML1.0-COHORT","4_9","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.988051470588235,0.995192307692308,4,9
"BEATAML1.0-COHORT","5_10","{'C': 1000, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.824314306893996,0.955555555555555,5,10
"BEATAML1.0-COHORT","5_11","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.587031900138696,0.91084760649978,5,11
"BEATAML1.0-COHORT","5_12","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.872695197869489,0.974389282899921,5,12
"BEATAML1.0-COHORT","5_13","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.87590669890485,0.960807050092764,5,13
"BEATAML1.0-COHORT","5_14","{'C': 10, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.819310122501612,0.94719387755102,5,14
"BEATAML1.0-COHORT","5_6","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'probability': True, 'n_genes': 2000}",0.666666666666667,0.916666666666667,5,6
"BEATAML1.0-COHORT","5_7","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.919293820933165,0.984166666666667,5,7
"BEATAML1.0-COHORT","5_8","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.849282609834005,0.962912087912088,5,8
"BEATAML1.0-COHORT","5_9","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",1,1,5,9
"BEATAML1.0-COHORT","6_10","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.981366459627329,0.990740740740741,6,10
"BEATAML1.0-COHORT","6_11","{'C': 100, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 1000}",1,1,6,11
"BEATAML1.0-COHORT","6_12","{'C': 0.1, 'class_weight': None, 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",1,1,6,12
"BEATAML1.0-COHORT","6_13","{'C': 1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",1,1,6,13
"BEATAML1.0-COHORT","6_14","{'C': 0.1, 'class_weight': None, 'gamma': 0.01, 'probability': True, 'n_genes': 1000}",0.736600287158999,0.914963880288958,6,14
"BEATAML1.0-COHORT","6_7","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.986139831496121,0.996971204333168,6,7
"BEATAML1.0-COHORT","6_8","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.936699206833435,0.979663608562691,6,8
"BEATAML1.0-COHORT","6_9","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",1,1,6,9
"BEATAML1.0-COHORT","7_10","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.975200827949286,0.994654882154882,7,10
"BEATAML1.0-COHORT","7_11","{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.788383730998801,0.97376714297446,7,11
"BEATAML1.0-COHORT","7_12","{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.985294117647059,0.9975,7,12
"BEATAML1.0-COHORT","7_13","{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.994357114066909,0.998511904761905,7,13
"BEATAML1.0-COHORT","7_14","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.936908785725782,0.995183645183645,7,14
"BEATAML1.0-COHORT","7_8","{'C': 0.1, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.987897101233629,0.994811560988032,7,8
"BEATAML1.0-COHORT","7_9","{'C': 0.1, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",1,1,7,9
"BEATAML1.0-COHORT","8_10","{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.846233613511544,0.950003465003465,8,10
