"model","type","fold","prob_cutoff","kappa","accuracy","n_accepted","n_rejected","perc_rejected","rejected_accuracy","total_samples"
"neural_net","loso","LEUCEGENE",0.37,0.805535403934176,0.82962962962963,1620,182,0.100998890122087,0.401098901098901,1802
"neural_net","loso","LEUCEGENE",0.38,0.807227799652176,0.831152647975078,1605,197,0.109322974472808,0.421319796954315,1802
"neural_net","loso","LEUCEGENE",0.39,0.807781791807355,0.831664580725907,1598,204,0.113207547169811,0.431372549019608,1802
"neural_net","loso","LEUCEGENE",0.4,0.809286384575051,0.833019460138104,1593,209,0.115982241953385,0.430622009569378,1802
"neural_net","loso","LEUCEGENE",0.41,0.810375683968646,0.833967046894803,1578,224,0.124306326304107,0.450892857142857,1802
"neural_net","loso","LEUCEGENE",0.42,0.81259234405808,0.835992342054882,1567,235,0.130410654827969,0.45531914893617,1802
"neural_net","loso","LEUCEGENE",0.43,0.813799102818504,0.837075048107761,1559,243,0.134850166481687,0.460905349794239,1802
"neural_net","loso","LEUCEGENE",0.44,0.819497757821561,0.842105263157895,1539,263,0.145948945615982,0.460076045627376,1802
"neural_net","loso","LEUCEGENE",0.45,0.824271050447703,0.846355876559422,1523,279,0.154827968923418,0.458781362007168,1802
"neural_net","loso","LEUCEGENE",0.46,0.825984441880225,0.847883597883598,1512,290,0.160932297447281,0.46551724137931,1802
"neural_net","loso","LEUCEGENE",0.47,0.829154211109062,0.850766155896069,1501,301,0.167036625971143,0.465116279069767,1802
"neural_net","loso","LEUCEGENE",0.48,0.830173508841509,0.851677852348993,1490,312,0.173140954495006,0.474358974358974,1802
"neural_net","loso","LEUCEGENE",0.49,0.831578299318368,0.852881355932203,1475,327,0.181465038845727,0.486238532110092,1802
"neural_net","loso","LEUCEGENE",0.5,0.833544040455767,0.854607508532423,1465,337,0.187014428412875,0.489614243323442,1802
"neural_net","loso","LEUCEGENE",0.51,0.833377836539992,0.854495538778312,1457,345,0.191453940066593,0.498550724637681,1802
"neural_net","loso","LEUCEGENE",0.52,0.834914371192898,0.855862068965517,1450,352,0.195338512763596,0.5,1802
"neural_net","loso","LEUCEGENE",0.53,0.836268334911746,0.85704371963914,1441,361,0.200332963374029,0.50415512465374,1802
"neural_net","loso","LEUCEGENE",0.54,0.837188653544266,0.857942617214836,1429,373,0.206992230854606,0.512064343163539,1802
"neural_net","loso","LEUCEGENE",0.55,0.83959827296828,0.860056258790436,1422,380,0.210876803551609,0.510526315789474,1802
"neural_net","loso","LEUCEGENE",0.56,0.839348210153157,0.859886201991465,1406,396,0.219755826859046,0.525252525252525,1802
"neural_net","loso","LEUCEGENE",0.57,0.84043595778488,0.860832137733142,1394,408,0.226415094339623,0.531862745098039,1802
"neural_net","loso","LEUCEGENE",0.58,0.841616850840323,0.861894432393348,1383,419,0.232519422863485,0.536992840095465,1802
"neural_net","loso","LEUCEGENE",0.59,0.843179373063236,0.863304093567251,1368,434,0.240843507214206,0.543778801843318,1802
"neural_net","loso","LEUCEGENE",0.6,0.848447487430838,0.867952522255193,1348,454,0.251942286348502,0.544052863436123,1802
"neural_net","loso","LEUCEGENE",0.61,0.84929367818394,0.868717179294824,1333,469,0.260266370699223,0.552238805970149,1802
"neural_net","loso","LEUCEGENE",0.62,0.850702477007279,0.869992441421013,1323,479,0.265815760266371,0.555323590814196,1802
"neural_net","loso","LEUCEGENE",0.63,0.852074682296253,0.871287128712871,1313,489,0.271365149833518,0.558282208588957,1802
"neural_net","loso","LEUCEGENE",0.64,0.853277189435382,0.872405841660261,1301,501,0.278024417314095,0.562874251497006,1802
"neural_net","loso","LEUCEGENE",0.65,0.855895922899871,0.874805598755832,1286,516,0.286348501664817,0.565891472868217,1802
"neural_net","loso","LEUCEGENE",0.66,0.858975696255346,0.877551020408163,1274,528,0.293007769145394,0.566287878787879,1802
"neural_net","loso","LEUCEGENE",0.67,0.860087788054554,0.878571428571429,1260,542,0.300776914539401,0.571955719557196,1802
"neural_net","loso","LEUCEGENE",0.68,0.862211170948829,0.880513231756215,1247,555,0.307991120976693,0.574774774774775,1802
"neural_net","loso","LEUCEGENE",0.69,0.864268594598986,0.882400648824006,1233,569,0.315760266370699,0.578207381370826,1802
"neural_net","loso","LEUCEGENE",0.7,0.865513378116109,0.883511074651354,1219,583,0.323529411764706,0.583190394511149,1802
"neural_net","loso","LEUCEGENE",0.71,0.866166744361632,0.884166666666667,1200,602,0.334073251942286,0.591362126245847,1802
"neural_net","loso","LEUCEGENE",0.72,0.869513149751841,0.887205387205387,1188,614,0.340732519422863,0.591205211726384,1802
"neural_net","loso","LEUCEGENE",0.73,0.869250076216011,0.887000849617672,1177,625,0.346836847946726,0.5968,1802
"neural_net","loso","LEUCEGENE",0.74,0.871869659958055,0.889365351629503,1166,636,0.352941176470588,0.59748427672956,1802
"neural_net","loso","LEUCEGENE",0.75,0.873317032675726,0.89071986123157,1153,649,0.36015538290788,0.600924499229584,1802
"neural_net","loso","LEUCEGENE",0.76,0.876997900978949,0.893952673093777,1141,661,0.366814650388457,0.600605143721634,1802
"neural_net","loso","LEUCEGENE",0.77,0.882024912492679,0.898395721925134,1122,680,0.377358490566038,0.601470588235294,1802
"neural_net","loso","LEUCEGENE",0.78,0.882334613791715,0.89873417721519,1106,696,0.386237513873474,0.607758620689655,1802
"neural_net","loso","LEUCEGENE",0.79,0.883398122890474,0.899726526891522,1097,705,0.391231964483907,0.609929078014184,1802
"neural_net","loso","LEUCEGENE",0.8,0.884689769852078,0.901017576318224,1081,721,0.400110987791343,0.614424410540915,1802
"neural_net","loso","LEUCEGENE",0.81,0.886326629176798,0.902646502835539,1058,744,0.412874583795782,0.620967741935484,1802
"neural_net","loso","LEUCEGENE",0.82,0.886691817073853,0.903071017274472,1042,760,0.421753607103219,0.626315789473684,1802
"neural_net","loso","LEUCEGENE",0.83,0.890865414367127,0.906953966699314,1021,781,0.433407325194229,0.628681177976953,1802
"neural_net","loso","LEUCEGENE",0.84,0.894224418175536,0.91,1000,802,0.445061043285239,0.63216957605985,1802
"neural_net","loso","LEUCEGENE",0.85,0.895724190871162,0.911613566289825,973,829,0.460044395116537,0.639324487334137,1802
"neural_net","loso","LEUCEGENE",0.86,0.896589807415171,0.912723449001052,951,851,0.472253052164262,0.645123384253819,1802
"neural_net","loso","LEUCEGENE",0.87,0.900453816168657,0.916395222584148,921,881,0.488901220865705,0.650397275822929,1802
"neural_net","loso","LEUCEGENE",0.88,0.897848845287213,0.914606741573034,890,912,0.506104328523862,0.661184210526316,1802
"neural_net","loso","LEUCEGENE",0.89,0.897548775663847,0.914746543778802,868,934,0.518312985571587,0.667023554603854,1802
"neural_net","loso","LEUCEGENE",0.9,0.896706120608232,0.914590747330961,843,959,0.532186459489456,0.673618352450469,1802
"neural_net","loso","LEUCEGENE",0.91,0.899384897642138,0.917174177831912,821,981,0.544395116537181,0.676860346585117,1802
"neural_net","loso","LEUCEGENE",0.92,0.904697638806178,0.922012578616352,795,1007,0.558823529411765,0.679245283018868,1802
"neural_net","loso","LEUCEGENE",0.93,0.905169445461062,0.92317880794702,755,1047,0.581021087680355,0.687679083094556,1802
"neural_net","loso","LEUCEGENE",0.94,0.913310361567585,0.930693069306931,707,1095,0.607658157602664,0.693150684931507,1802
"neural_net","loso","LEUCEGENE",0.95,0.921619682926906,0.938679245283019,636,1166,0.647058823529412,0.703259005145798,1802
"neural_net","loso","LEUCEGENE",0.96,0.924808936850267,0.942708333333333,576,1226,0.680355160932297,0.712887438825449,1802
"neural_net","loso","LEUCEGENE",0.97,0.927112245729339,0.945674044265594,497,1305,0.724195338512764,0.725670498084291,1802
"neural_net","loso","LEUCEGENE",0.98,0.944840666944076,0.960526315789474,380,1422,0.789123196448391,0.739803094233474,1802
"neural_net","loso","LEUCEGENE",0.99,0.944125899719409,0.965065502183406,229,1573,0.87291897891232,0.760330578512397,1802
"neural_net","loso","TCGA-LAML",0,0.772023736121449,0.801955990220049,2045,0,0,NA,2045
"neural_net","loso","TCGA-LAML",0.01,0.772023736121449,0.801955990220049,2045,0,0,NA,2045
"neural_net","loso","TCGA-LAML",0.02,0.772023736121449,0.801955990220049,2045,0,0,NA,2045
"neural_net","loso","TCGA-LAML",0.03,0.772023736121449,0.801955990220049,2045,0,0,NA,2045
"neural_net","loso","TCGA-LAML",0.04,0.772023736121449,0.801955990220049,2045,0,0,NA,2045
"neural_net","loso","TCGA-LAML",0.05,0.772023736121449,0.801955990220049,2045,0,0,NA,2045
"neural_net","loso","TCGA-LAML",0.06,0.772023736121449,0.801955990220049,2045,0,0,NA,2045
"neural_net","loso","TCGA-LAML",0.07,0.772023736121449,0.801955990220049,2045,0,0,NA,2045
"neural_net","loso","TCGA-LAML",0.08,0.772023736121449,0.801955990220049,2045,0,0,NA,2045
"neural_net","loso","TCGA-LAML",0.09,0.772023736121449,0.801955990220049,2045,0,0,NA,2045
"neural_net","loso","TCGA-LAML",0.1,0.772475765953472,0.802348336594912,2044,1,0.000488997555012225,0,2045
"neural_net","loso","TCGA-LAML",0.11,0.772475765953472,0.802348336594912,2044,1,0.000488997555012225,0,2045
"neural_net","loso","TCGA-LAML",0.12,0.77293345140856,0.802741067058248,2043,2,0.00097799511002445,0,2045
"neural_net","loso","TCGA-LAML",0.13,0.77385522707014,0.803527682508574,2041,4,0.0019559902200489,0,2045
"neural_net","loso","TCGA-LAML",0.14,0.7752033115167,0.804710500490677,2038,7,0.00342298288508557,0,2045
"neural_net","loso","TCGA-LAML",0.15,0.7752033115167,0.804710500490677,2038,7,0.00342298288508557,0,2045
"neural_net","loso","TCGA-LAML",0.16,0.777389186743638,0.806594488188976,2032,13,0.00635696821515892,0.0769230769230769,2045
"neural_net","loso","TCGA-LAML",0.17,0.778224648812388,0.807294233612617,2029,16,0.0078239608801956,0.125,2045
"neural_net","loso","TCGA-LAML",0.18,0.779419629414911,0.808300395256917,2024,21,0.0102689486552567,0.19047619047619,2045
"neural_net","loso","TCGA-LAML",0.19,0.779240218645536,0.808035714285714,2016,29,0.0141809290953545,0.379310344827586,2045
"neural_net","loso","TCGA-LAML",0.2,0.780818487831099,0.809357889497262,2009,36,0.0176039119804401,0.388888888888889,2045
"neural_net","loso","TCGA-LAML",0.21,0.78182095586833,0.81018981018981,2002,43,0.0210268948655257,0.418604651162791,2045
"neural_net","loso","TCGA-LAML",0.22,0.785461044214825,0.81334671349724,1993,52,0.0254278728606357,0.365384615384615,2045
"neural_net","loso","TCGA-LAML",0.23,0.786512454707374,0.814199395770393,1986,59,0.0288508557457213,0.389830508474576,2045
"neural_net","loso","TCGA-LAML",0.24,0.787604394573754,0.815151515151515,1980,65,0.0317848410757946,0.4,2045
"neural_net","loso","TCGA-LAML",0.25,0.791247836289713,0.818274111675127,1970,75,0.0366748166259169,0.373333333333333,2045
"neural_net","loso","TCGA-LAML",0.26,0.791067900232905,0.818042813455658,1962,83,0.0405867970660147,0.421686746987952,2045
"neural_net","loso","TCGA-LAML",0.27,0.792650049204388,0.819394561313494,1949,96,0.0469437652811736,0.447916666666667,2045
"neural_net","loso","TCGA-LAML",0.28,0.794232877371075,0.820764462809917,1936,109,0.0533007334963325,0.467889908256881,2045
"neural_net","loso","TCGA-LAML",0.29,0.797407418865823,0.823468328141225,1926,119,0.0581907090464548,0.453781512605042,2045
"neural_net","loso","TCGA-LAML",0.3,0.799434715054225,0.825247782994262,1917,128,0.0625916870415648,0.453125,2045
"neural_net","loso","TCGA-LAML",0.31,0.802582848712365,0.82791185729276,1906,139,0.0679706601466993,0.446043165467626,2045
"neural_net","loso","TCGA-LAML",0.32,0.805341776976413,0.830258302583026,1897,148,0.0723716381418093,0.439189189189189,2045
"neural_net","loso","TCGA-LAML",0.33,0.807778816880974,0.83236074270557,1885,160,0.078239608801956,0.44375,2045
"neural_net","loso","TCGA-LAML",0.34,0.809359218431162,0.833688699360341,1876,169,0.082640586797066,0.449704142011834,2045
"neural_net","loso","TCGA-LAML",0.35,0.810666436256834,0.834763948497854,1864,181,0.0885085574572127,0.464088397790055,2045
"neural_net","loso","TCGA-LAML",0.36,0.815163605627105,0.838657282079047,1847,198,0.0968215158924205,0.45959595959596,2045
"neural_net","loso","TCGA-LAML",0.37,0.818575044009977,0.841589548176375,1837,208,0.101711491442543,0.451923076923077,2045
"neural_net","loso","TCGA-LAML",0.38,0.820455201737681,0.843201754385965,1824,221,0.108068459657702,0.461538461538462,2045
"neural_net","loso","TCGA-LAML",0.39,0.822364936370867,0.844875346260388,1805,240,0.117359413202934,0.479166666666667,2045
"neural_net","loso","TCGA-LAML",0.4,0.825953795267071,0.847995545657016,1796,249,0.121760391198044,0.469879518072289,2045
"neural_net","loso","TCGA-LAML",0.41,0.826520317898254,0.848484848484849,1782,263,0.128606356968215,0.486692015209125,2045
"neural_net","loso","TCGA-LAML",0.42,0.827528245328352,0.849322799097065,1772,273,0.133496332518337,0.494505494505495,2045
"neural_net","loso","TCGA-LAML",0.43,0.828475219748978,0.850170261066969,1762,283,0.13838630806846,0.501766784452297,2045
"neural_net","loso","TCGA-LAML",0.44,0.83088976120745,0.852253280091272,1753,292,0.14278728606357,0.5,2045
"neural_net","loso","TCGA-LAML",0.45,0.8356174709976,0.856401384083045,1734,311,0.152078239608802,0.498392282958199,2045
"neural_net","loso","TCGA-LAML",0.46,0.836234486415279,0.856892523364486,1712,333,0.162836185819071,0.519519519519519,2045
"neural_net","loso","TCGA-LAML",0.47,0.839653740079031,0.859917598587404,1699,346,0.16919315403423,0.517341040462428,2045
"neural_net","loso","TCGA-LAML",0.48,0.840868395866397,0.86104513064133,1684,361,0.176528117359413,0.526315789473684,2045
"neural_net","loso","TCGA-LAML",0.49,0.84453303054582,0.864234449760766,1672,373,0.18239608801956,0.522788203753351,2045
"neural_net","loso","TCGA-LAML",0.5,0.84584618953137,0.865419432709716,1657,388,0.189731051344743,0.530927835051546,2045
"neural_net","loso","TCGA-LAML",0.51,0.847985827996606,0.867272727272727,1650,395,0.193154034229829,0.529113924050633,2045
"neural_net","loso","TCGA-LAML",0.52,0.85071237633785,0.869645042839657,1634,411,0.200977995110024,0.532846715328467,2045
"neural_net","loso","TCGA-LAML",0.53,0.852367362715274,0.871067242442936,1621,424,0.207334963325183,0.537735849056604,2045
"neural_net","loso","TCGA-LAML",0.54,0.85338694409795,0.871970167806091,1609,436,0.21320293398533,0.543577981651376,2045
"neural_net","loso","TCGA-LAML",0.55,0.857987261030913,0.876022655758339,1589,456,0.222982885085575,0.543859649122807,2045
"neural_net","loso","TCGA-LAML",0.56,0.864265677062067,0.88160407383832,1571,474,0.231784841075795,0.537974683544304,2045
"neural_net","loso","TCGA-LAML",0.57,0.86632903340245,0.883408071748879,1561,484,0.236674816625917,0.539256198347107,2045
"neural_net","loso","TCGA-LAML",0.58,0.869133749828818,0.885862516212711,1542,503,0.245965770171149,0.544731610337972,2045
"neural_net","loso","TCGA-LAML",0.59,0.869162959739038,0.885919165580183,1534,511,0.249877750611247,0.549902152641879,2045
"neural_net","loso","TCGA-LAML",0.6,0.869991623260448,0.886631716906946,1526,519,0.253789731051345,0.552986512524085,2045
"neural_net","loso","TCGA-LAML",0.61,0.870176676208177,0.886829913964262,1511,534,0.261124694376528,0.561797752808989,2045
"neural_net","loso","TCGA-LAML",0.62,0.873156314824605,0.88941018766756,1492,553,0.27041564792176,0.566003616636528,2045
"neural_net","loso","TCGA-LAML",0.63,0.873458645984228,0.889641164522681,1477,568,0.277750611246944,0.573943661971831,2045
"neural_net","loso","TCGA-LAML",0.64,0.876736820157432,0.892539356605065,1461,584,0.285574572127139,0.575342465753425,2045
"neural_net","loso","TCGA-LAML",0.65,0.879859995732384,0.895356895356895,1443,602,0.294376528117359,0.578073089700997,2045
"neural_net","loso","TCGA-LAML",0.66,0.88026973484808,0.895731280615815,1429,616,0.301222493887531,0.584415584415584,2045
"neural_net","loso","TCGA-LAML",0.67,0.882249740166053,0.897526501766785,1415,630,0.308068459657702,0.587301587301587,2045
"neural_net","loso","TCGA-LAML",0.68,0.88325740285417,0.898426323319027,1398,647,0.31638141809291,0.593508500772797,2045
"neural_net","loso","TCGA-LAML",0.69,0.884532300476754,0.899566473988439,1384,661,0.323227383863081,0.597579425113464,2045
"neural_net","loso","TCGA-LAML",0.7,0.884542008297935,0.8996336996337,1365,680,0.332518337408313,0.605882352941176,2045
"neural_net","loso","TCGA-LAML",0.71,0.884979002527012,0.900074019245004,1351,694,0.339364303178484,0.610951008645533,2045
"neural_net","loso","TCGA-LAML",0.72,0.885718682770273,0.900746268656716,1340,705,0.344743276283619,0.614184397163121,2045
"neural_net","loso","TCGA-LAML",0.73,0.885547938234457,0.900677200902935,1329,716,0.350122249388753,0.618715083798883,2045
"neural_net","loso","TCGA-LAML",0.74,0.887431117450737,0.902439024390244,1312,733,0.358435207823961,0.622100954979536,2045
"neural_net","loso","TCGA-LAML",0.75,0.893757544796529,0.908108108108108,1295,750,0.366748166259169,0.618666666666667,2045
"neural_net","loso","TCGA-LAML",0.76,0.893295493752793,0.907740422204848,1279,766,0.374572127139364,0.62532637075718,2045
"neural_net","loso","TCGA-LAML",0.77,0.894433788170736,0.908874801901743,1262,783,0.382885085574572,0.62962962962963,2045
"neural_net","loso","TCGA-LAML",0.78,0.89834787941124,0.912379421221865,1244,801,0.391687041564792,0.630461922596754,2045
"neural_net","loso","TCGA-LAML",0.79,0.900612133905738,0.914425427872861,1227,818,0.4,0.633251833740831,2045
"neural_net","loso","TCGA-LAML",0.8,0.90021121832121,0.914191419141914,1212,833,0.407334963325183,0.638655462184874,2045
"neural_net","loso","TCGA-LAML",0.81,0.898846835710684,0.91304347826087,1196,849,0.415158924205379,0.645465253239105,2045
"neural_net","loso","TCGA-LAML",0.82,0.901675257624943,0.915540540540541,1184,861,0.421026894865526,0.645760743321719,2045
"neural_net","loso","TCGA-LAML",0.83,0.901573761146626,0.915529010238908,1172,873,0.426894865525672,0.649484536082474,2045
"neural_net","loso","TCGA-LAML",0.84,0.903353913825991,0.917169974115617,1159,886,0.433251833740831,0.651241534988713,2045
"neural_net","loso","TCGA-LAML",0.85,0.9028381923193,0.916812609457093,1142,903,0.441564792176039,0.656699889258029,2045
"neural_net","loso","TCGA-LAML",0.86,0.903081848552339,0.917186108637578,1123,922,0.450855745721271,0.661605206073753,2045
"neural_net","loso","TCGA-LAML",0.87,0.908155907761377,0.921747042766151,1099,946,0.462591687041565,0.662790697674419,2045
"neural_net","loso","TCGA-LAML",0.88,0.909381396418158,0.923005565862709,1078,967,0.472860635696822,0.667011375387797,2045
"neural_net","loso","TCGA-LAML",0.89,0.910738390928726,0.924385633270321,1058,987,0.482640586797066,0.670719351570415,2045
"neural_net","loso","TCGA-LAML",0.9,0.912197000492073,0.925925925925926,1026,1019,0.498288508557457,0.677134445534838,2045
"neural_net","loso","TCGA-LAML",0.91,0.91783058031213,0.930861723446894,998,1047,0.5119804400978,0.679083094555874,2045
"neural_net","loso","TCGA-LAML",0.92,0.920817467338487,0.933678756476684,965,1080,0.528117359413203,0.684259259259259,2045
"neural_net","loso","TCGA-LAML",0.93,0.92299427390415,0.936008676789588,922,1123,0.549144254278729,0.691896705253785,2045
"neural_net","loso","TCGA-LAML",0.94,0.924333692642614,0.937430167597765,895,1150,0.562347188264059,0.696521739130435,2045
"neural_net","loso","TCGA-LAML",0.95,0.925129956539125,0.938515081206497,862,1183,0.578484107579462,0.702451394759087,2045
"neural_net","loso","TCGA-LAML",0.96,0.927655966886647,0.941176470588235,816,1229,0.600977995110024,0.709519934906428,2045
"neural_net","loso","TCGA-LAML",0.97,0.929194473205663,0.943196829590489,757,1288,0.629828850855746,0.718944099378882,2045
"neural_net","loso","TCGA-LAML",0.98,0.921462001846944,0.938805970149254,670,1375,0.672371638141809,0.735272727272727,2045
"neural_net","loso","TCGA-LAML",0.99,0.928323545114789,0.947858472998138,537,1508,0.737408312958435,0.75,2045
"neural_net","loso","TCGA-LAML",1,1,1,39,2006,0.980929095354523,0.798105682951147,2045
"OvR_Ensemble","loso","AAML0531",0,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.01,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.02,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.03,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.04,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.05,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.06,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.07,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.08,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.09,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.1,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.11,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.12,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.13,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.14,0.704611003983434,0.753560371517028,1615,0,0,NA,1615
"OvR_Ensemble","loso","AAML0531",0.15,0.704378871740214,0.753407682775712,1614,1,0.000619195046439629,1,1615
"OvR_Ensemble","loso","AAML0531",0.16,0.704378871740214,0.753407682775712,1614,1,0.000619195046439629,1,1615
"OvR_Ensemble","loso","AAML0531",0.17,0.704378871740214,0.753407682775712,1614,1,0.000619195046439629,1,1615
"OvR_Ensemble","loso","AAML0531",0.18,0.70547188023099,0.754342431761787,1612,3,0.00185758513931889,0.333333333333333,1615
"OvR_Ensemble","loso","AAML0531",0.19,0.706539278603099,0.75527950310559,1610,5,0.00309597523219814,0.2,1615
"OvR_Ensemble","loso","AAML0531",0.2,0.708635770970946,0.757026858213616,1601,14,0.0086687306501548,0.357142857142857,1615
"OvR_Ensemble","loso","AAML0531",0.21,0.709370243177803,0.757670632435817,1597,18,0.0111455108359133,0.388888888888889,1615
"OvR_Ensemble","loso","AAML0531",0.22,0.713643759200434,0.761363636363636,1584,31,0.0191950464396285,0.354838709677419,1615
"OvR_Ensemble","loso","AAML0531",0.23,0.716309417737784,0.763659466327827,1574,41,0.0253869969040248,0.365853658536585,1615
"OvR_Ensemble","loso","AAML0531",0.24,0.720802917012377,0.767605633802817,1562,53,0.0328173374613003,0.339622641509434,1615
"OvR_Ensemble","loso","AAML0531",0.25,0.724163166634841,0.770322580645161,1550,65,0.0402476780185759,0.353846153846154,1615
"OvR_Ensemble","loso","AAML0531",0.26,0.730225258218898,0.77516339869281,1530,85,0.0526315789473684,0.364705882352941,1615
"OvR_Ensemble","loso","AAML0531",0.27,0.734789004345066,0.778877887788779,1515,100,0.0619195046439628,0.37,1615
"OvR_Ensemble","loso","AAML0531",0.28,0.739074219963307,0.782463186077644,1494,121,0.074922600619195,0.396694214876033,1615
"OvR_Ensemble","loso","AAML0531",0.29,0.746062408035367,0.788187372708758,1473,142,0.0879256965944272,0.394366197183099,1615
"OvR_Ensemble","loso","AAML0531",0.3,0.75007772548431,0.791352093342485,1457,158,0.0978328173374613,0.40506329113924,1615
"OvR_Ensemble","loso","AAML0531",0.31,0.760305349779275,0.799860041987404,1429,186,0.115170278637771,0.397849462365591,1615
"OvR_Ensemble","loso","AAML0531",0.32,0.768486155796042,0.806704707560628,1402,213,0.131888544891641,0.403755868544601,1615
"OvR_Ensemble","loso","AAML0531",0.33,0.772499455219002,0.809766763848397,1372,243,0.15046439628483,0.436213991769547,1615
"OvR_Ensemble","loso","AAML0531",0.34,0.78023907262541,0.816220238095238,1344,271,0.167801857585139,0.44280442804428,1615
"OvR_Ensemble","loso","AAML0531",0.35,0.785584013521284,0.820454545454545,1320,295,0.18266253869969,0.454237288135593,1615
"OvR_Ensemble","loso","AAML0531",0.36,0.788805415833736,0.823166023166023,1295,320,0.198142414860681,0.471875,1615
"OvR_Ensemble","loso","AAML0531",0.37,0.791843929645381,0.825882352941177,1275,340,0.210526315789474,0.482352941176471,1615
"OvR_Ensemble","loso","AAML0531",0.38,0.798441223376416,0.831595829991981,1247,368,0.227863777089783,0.489130434782609,1615
"OvR_Ensemble","loso","AAML0531",0.39,0.802153984385435,0.834703947368421,1216,399,0.247058823529412,0.506265664160401,1615
"OvR_Ensemble","loso","AAML0531",0.4,0.81388200974352,0.844519966015293,1177,438,0.271207430340557,0.509132420091324,1615
"OvR_Ensemble","loso","AAML0531",0.41,0.820016326292087,0.849912739965096,1146,469,0.290402476780186,0.518123667377399,1615
"OvR_Ensemble","loso","AAML0531",0.42,0.825136973496887,0.854334226988382,1119,496,0.307120743034056,0.526209677419355,1615
"OvR_Ensemble","loso","AAML0531",0.43,0.833445152463613,0.861467889908257,1090,525,0.325077399380805,0.52952380952381,1615
"OvR_Ensemble","loso","AAML0531",0.44,0.840903627903782,0.867799811142587,1059,556,0.344272445820433,0.535971223021583,1615
"OvR_Ensemble","loso","AAML0531",0.45,0.845459309586966,0.871819960861057,1022,593,0.3671826625387,0.549747048903879,1615
"OvR_Ensemble","loso","AAML0531",0.46,0.851052562059375,0.876643073811931,989,626,0.387616099071207,0.559105431309904,1615
"OvR_Ensemble","loso","AAML0531",0.47,0.859339987226258,0.883597883597884,945,670,0.414860681114551,0.570149253731343,1615
"OvR_Ensemble","loso","AAML0531",0.48,0.861479176843177,0.885462555066079,908,707,0.437770897832817,0.584158415841584,1615
"OvR_Ensemble","loso","AAML0531",0.49,0.863469095590849,0.88735632183908,870,745,0.461300309597523,0.597315436241611,1615
"OvR_Ensemble","loso","AAML0531",0.5,0.870746375353095,0.893667861409797,837,778,0.481733746130031,0.602827763496144,1615
"OvR_Ensemble","loso","AAML0531",0.51,0.874447541236772,0.896678966789668,813,802,0.496594427244582,0.608478802992519,1615
"OvR_Ensemble","loso","AAML0531",0.52,0.873913900284849,0.896419437340154,782,833,0.515789473684211,0.619447779111645,1615
"OvR_Ensemble","loso","AAML0531",0.53,0.880347352395033,0.902013422818792,745,870,0.538699690402477,0.626436781609195,1615
"OvR_Ensemble","loso","AAML0531",0.54,0.888191918383865,0.908333333333333,720,895,0.554179566563467,0.629050279329609,1615
"OvR_Ensemble","loso","AAML0531",0.55,0.889334212615911,0.909495548961424,674,941,0.58266253869969,0.641870350690754,1615
"OvR_Ensemble","loso","AAML0531",0.56,0.890263623470238,0.910355486862442,647,968,0.59938080495356,0.648760330578512,1615
"OvR_Ensemble","loso","AAML0531",0.57,0.896758034877555,0.915980230642504,607,1008,0.624148606811145,0.655753968253968,1615
"OvR_Ensemble","loso","AAML0531",0.58,0.892258052342585,0.912434325744308,571,1044,0.646439628482972,0.666666666666667,1615
"OvR_Ensemble","loso","AAML0531",0.59,0.891786485652576,0.912408759124088,548,1067,0.660681114551084,0.671977507029053,1615
"OvR_Ensemble","loso","AAML0531",0.6,0.894921662666019,0.915354330708661,508,1107,0.685448916408669,0.679313459801265,1615
"OvR_Ensemble","loso","AAML0531",0.61,0.90177282812399,0.920833333333333,480,1135,0.702786377708978,0.682819383259912,1615
"OvR_Ensemble","loso","AAML0531",0.62,0.901125226860254,0.920704845814978,454,1161,0.718885448916409,0.688199827734711,1615
"OvR_Ensemble","loso","AAML0531",0.63,0.893777227240463,0.915094339622642,424,1191,0.737461300309598,0.696053736356003,1615
